,label
12423,9.0
12424,6.0
12425,7.0
12426,1.0
12427,9.0
12428,7.0
12429,3.0
12430,2.0
12431,0.0
12432,3.0
12433,5.0
12434,9.0
12435,1.0
12436,3.0
12437,0.0
12438,5.0
12439,5.0
12440,1.0
12441,8.0
12442,9.0
12443,9.0
12444,8.0
12445,9.0
12446,7.0
12447,6.0
12448,8.0
12449,7.0
12450,9.0
12451,0.0
12452,0.0
12453,7.0
12454,0.0
12455,7.0
12456,0.0
12457,4.0
12458,2.0
12459,6.0
12460,9.0
12461,6.0
12462,9.0
12463,7.0
12464,1.0
12465,0.0
12466,2.0
12467,4.0
12468,4.0
12469,8.0
12470,7.0
12471,1.0
12472,0.0
12473,4.0
12474,7.0
12475,2.0
12476,7.0
12477,8.0
12478,7.0
12479,3.0
12480,8.0
12481,6.0
12482,1.0
12483,8.0
12484,7.0
12485,6.0
12486,7.0
12487,4.0
12488,9.0
12489,5.0
12490,2.0
12491,3.0
12492,0.0
12493,2.0
12494,3.0
12495,9.0
12496,4.0
12497,3.0
12498,7.0
12499,9.0
12500,3.0
12501,3.0
12502,7.0
12503,0.0
12504,1.0
12505,5.0
12506,0.0
12507,2.0
12508,7.0
12509,2.0
12510,9.0
12511,3.0
12512,6.0
12513,2.0
12514,3.0
12515,0.0
12516,9.0
12517,4.0
12518,2.0
12519,5.0
12520,1.0
12521,8.0
12522,9.0
12523,0.0
12524,4.0
12525,2.0
12526,3.0
12527,5.0
12528,3.0
12529,8.0
12530,2.0
12531,2.0
12532,3.0
12533,0.0
12534,0.0
12535,1.0
12536,5.0
12537,4.0
12538,4.0
12539,7.0
12540,1.0
12541,6.0
12542,6.0
12543,4.0
12544,1.0
12545,4.0
12546,9.0
12547,5.0
12548,5.0
12549,0.0
12550,8.0
12551,4.0
12552,7.0
12553,4.0
12554,5.0
12555,1.0
12556,2.0
12557,7.0
12558,0.0
12559,7.0
12560,9.0
12561,2.0
12562,2.0
12563,9.0
12564,2.0
12565,0.0
12566,2.0
12567,0.0
12568,4.0
12569,3.0
12570,7.0
12571,5.0
12572,2.0
12573,7.0
12574,9.0
12575,2.0
12576,5.0
12577,3.0
12578,4.0
12579,1.0
12580,6.0
12581,2.0
12582,7.0
12583,1.0
12584,0.0
12585,3.0
12586,1.0
12587,7.0
12588,7.0
12589,3.0
12590,0.0
12591,2.0
12592,6.0
12593,1.0
12594,9.0
12595,4.0
12596,5.0
12597,9.0
12598,1.0
12599,8.0
12600,0.0
12601,1.0
12602,6.0
12603,2.0
12604,7.0
12605,3.0
12606,5.0
12607,8.0
12608,2.0
12609,9.0
12610,4.0
12611,5.0
12612,4.0
12613,8.0
12614,8.0
12615,0.0
12616,7.0
12617,5.0
12618,4.0
12619,2.0
12620,5.0
12621,3.0
12622,6.0
12623,1.0
12624,3.0
12625,4.0
12626,3.0
12627,9.0
12628,8.0
12629,3.0
12630,7.0
12631,0.0
12632,5.0
12633,0.0
12634,3.0
12635,7.0
12636,4.0
12637,7.0
12638,7.0
12639,1.0
12640,5.0
12641,1.0
12642,4.0
12643,4.0
12644,2.0
12645,4.0
12646,6.0
12647,6.0
12648,7.0
12649,5.0
12650,7.0
12651,0.0
12652,5.0
12653,1.0
12654,9.0
12655,4.0
12656,3.0
12657,4.0
12658,2.0
12659,0.0
12660,1.0
12661,8.0
12662,1.0
12663,4.0
12664,0.0
12665,1.0
12666,8.0
12667,1.0
12668,8.0
12669,7.0
12670,9.0
12671,6.0
12672,3.0
12673,2.0
12674,1.0
12675,7.0
12676,7.0
12677,0.0
12678,9.0
12679,0.0
12680,0.0
12681,7.0
12682,2.0
12683,2.0
12684,5.0
12685,8.0
12686,3.0
12687,9.0
12688,4.0
12689,4.0
12690,3.0
12691,9.0
12692,1.0
12693,8.0
12694,8.0
12695,5.0
12696,9.0
12697,1.0
12698,3.0
12699,3.0
12700,8.0
12701,9.0
12702,4.0
12703,5.0
12704,0.0
12705,2.0
12706,5.0
12707,5.0
12708,3.0
12709,2.0
12710,1.0
12711,1.0
12712,3.0
12713,2.0
12714,4.0
12715,2.0
12716,1.0
12717,4.0
12718,5.0
12719,9.0
12720,6.0
12721,7.0
12722,8.0
12723,2.0
12724,5.0
12725,0.0
12726,2.0
12727,6.0
12728,5.0
12729,3.0
12730,4.0
12731,0.0
12732,5.0
12733,8.0
12734,6.0
12735,3.0
12736,1.0
12737,8.0
12738,3.0
12739,4.0
12740,0.0
12741,3.0
12742,5.0
12743,0.0
12744,5.0
12745,1.0
12746,5.0
12747,0.0
12748,8.0
12749,7.0
12750,8.0
12751,5.0
12752,9.0
12753,0.0
12754,0.0
12755,0.0
12756,6.0
12757,6.0
12758,3.0
12759,3.0
12760,3.0
12761,3.0
12762,2.0
12763,0.0
12764,6.0
12765,9.0
12766,5.0
12767,0.0
12768,7.0
12769,3.0
12770,4.0
12771,2.0
12772,6.0
12773,1.0
12774,7.0
12775,3.0
12776,3.0
12777,1.0
12778,6.0
12779,6.0
12780,1.0
12781,9.0
12782,6.0
12783,6.0
12784,1.0
12785,6.0
12786,4.0
12787,1.0
12788,0.0
12789,9.0
12790,5.0
12791,1.0
12792,9.0
12793,8.0
12794,3.0
12795,0.0
12796,4.0
12797,6.0
12798,7.0
12799,3.0
12800,7.0
12801,8.0
12802,0.0
12803,8.0
12804,6.0
12805,8.0
12806,2.0
12807,4.0
12808,3.0
12809,3.0
12810,0.0
12811,5.0
12812,1.0
12813,4.0
12814,4.0
12815,9.0
12816,1.0
12817,5.0
12818,4.0
12819,6.0
12820,3.0
12821,1.0
12822,1.0
12823,7.0
12824,7.0
12825,4.0
12826,6.0
12827,5.0
12828,4.0
12829,6.0
12830,7.0
12831,5.0
12832,1.0
12833,3.0
12834,7.0
12835,8.0
12836,8.0
12837,6.0
12838,3.0
12839,7.0
12840,1.0
12841,4.0
12842,5.0
12843,8.0
12844,9.0
12845,0.0
12846,8.0
12847,7.0
12848,6.0
12849,3.0
12850,4.0
12851,5.0
12852,1.0
12853,4.0
12854,6.0
12855,2.0
12856,8.0
12857,6.0
12858,4.0
12859,5.0
12860,7.0
12861,5.0
12862,5.0
12863,8.0
12864,3.0
12865,0.0
12866,2.0
12867,7.0
12868,4.0
12869,6.0
12870,2.0
12871,3.0
12872,3.0
12873,6.0
12874,3.0
12875,6.0
12876,0.0
12877,9.0
12878,7.0
12879,4.0
12880,8.0
12881,7.0
12882,1.0
12883,3.0
12884,9.0
12885,7.0
12886,9.0
12887,7.0
12888,5.0
12889,0.0
12890,8.0
12891,4.0
12892,6.0
12893,8.0
12894,2.0
12895,5.0
12896,4.0
12897,1.0
12898,9.0
12899,6.0
12900,2.0
12901,1.0
12902,0.0
12903,7.0
12904,4.0
12905,9.0
12906,4.0
12907,7.0
12908,8.0
12909,2.0
12910,2.0
12911,1.0
12912,3.0
12913,0.0
12914,6.0
12915,9.0
12916,8.0
12917,6.0
12918,2.0
12919,2.0
12920,6.0
12921,5.0
12922,7.0
12923,4.0
12924,3.0
12925,7.0
12926,2.0
12927,7.0
12928,7.0
12929,1.0
12930,6.0
12931,3.0
12932,5.0
12933,3.0
12934,2.0
12935,5.0
12936,3.0
12937,8.0
12938,8.0
12939,8.0
12940,3.0
12941,9.0
12942,5.0
12943,6.0
12944,2.0
12945,5.0
12946,5.0
12947,7.0
12948,8.0
12949,7.0
12950,5.0
12951,4.0
12952,6.0
12953,1.0
12954,4.0
12955,2.0
12956,2.0
12957,6.0
12958,7.0
12959,2.0
12960,9.0
12961,4.0
12962,6.0
12963,2.0
12964,1.0
12965,9.0
12966,3.0
12967,5.0
12968,8.0
12969,3.0
12970,1.0
12971,9.0
12972,8.0
12973,1.0
12974,7.0
12975,0.0
12976,3.0
12977,1.0
12978,4.0
12979,1.0
12980,0.0
12981,9.0
12982,1.0
12983,0.0
12984,2.0
12985,4.0
12986,0.0
12987,9.0
12988,8.0
12989,2.0
12990,1.0
12991,8.0
12992,4.0
12993,7.0
12994,7.0
12995,6.0
12996,1.0
12997,0.0
12998,4.0
12999,4.0
13000,5.0
13001,3.0
13002,1.0
13003,3.0
13004,4.0
13005,3.0
13006,1.0
13007,3.0
13008,7.0
13009,1.0
13010,2.0
13011,1.0
13012,5.0
13013,8.0
13014,5.0
13015,5.0
13016,6.0
13017,6.0
13018,9.0
13019,9.0
13020,8.0
13021,1.0
13022,0.0
13023,6.0
13024,6.0
13025,6.0
13026,9.0
13027,1.0
13028,4.0
13029,8.0
13030,4.0
13031,3.0
13032,2.0
13033,9.0
13034,4.0
13035,4.0
13036,9.0
13037,4.0
13038,8.0
13039,2.0
13040,0.0
13041,2.0
13042,3.0
13043,0.0
13044,1.0
13045,1.0
13046,3.0
13047,7.0
13048,9.0
13049,0.0
13050,3.0
13051,5.0
13052,2.0
13053,8.0
13054,8.0
13055,1.0
13056,5.0
13057,4.0
13058,7.0
13059,2.0
13060,1.0
13061,9.0
13062,2.0
13063,4.0
13064,5.0
13065,7.0
13066,4.0
13067,5.0
13068,1.0
13069,4.0
13070,2.0
13071,7.0
13072,8.0
13073,1.0
13074,4.0
13075,2.0
13076,1.0
13077,6.0
13078,3.0
13079,1.0
13080,9.0
13081,6.0
13082,6.0
13083,3.0
13084,9.0
13085,4.0
13086,5.0
13087,4.0
13088,2.0
13089,4.0
13090,8.0
13091,5.0
13092,1.0
13093,8.0
13094,5.0
13095,7.0
13096,8.0
13097,6.0
13098,0.0
13099,1.0
13100,1.0
13101,8.0
13102,0.0
13103,1.0
13104,0.0
13105,4.0
13106,6.0
13107,7.0
13108,7.0
13109,0.0
13110,7.0
13111,3.0
13112,5.0
13113,5.0
13114,2.0
13115,6.0
13116,2.0
13117,1.0
13118,1.0
13119,4.0
13120,5.0
13121,8.0
13122,6.0
13123,6.0
13124,3.0
13125,4.0
13126,9.0
13127,6.0
13128,1.0
13129,5.0
13130,7.0
13131,9.0
13132,5.0
13133,9.0
13134,4.0
13135,7.0
13136,8.0
13137,4.0
13138,3.0
13139,3.0
13140,1.0
13141,1.0
13142,3.0
13143,6.0
13144,3.0
13145,1.0
13146,7.0
13147,3.0
13148,1.0
13149,6.0
13150,9.0
13151,5.0
13152,3.0
13153,1.0
13154,8.0
13155,4.0
13156,0.0
13157,4.0
13158,5.0
13159,2.0
13160,2.0
13161,8.0
13162,8.0
13163,2.0
13164,2.0
13165,5.0
13166,5.0
13167,7.0
13168,6.0
13169,3.0
13170,0.0
13171,9.0
13172,6.0
13173,0.0
13174,6.0
13175,9.0
13176,8.0
13177,1.0
13178,1.0
13179,7.0
13180,5.0
13181,7.0
13182,9.0
13183,0.0
13184,1.0
13185,9.0
13186,1.0
13187,4.0
13188,1.0
13189,8.0
13190,7.0
13191,3.0
13192,5.0
13193,5.0
13194,8.0
13195,0.0
13196,5.0
13197,5.0
13198,4.0
13199,1.0
13200,9.0
13201,9.0
13202,7.0
13203,8.0
13204,7.0
13205,2.0
13206,1.0
13207,6.0
13208,7.0
13209,5.0
13210,5.0
13211,4.0
13212,9.0
13213,7.0
13214,1.0
13215,2.0
13216,7.0
13217,4.0
13218,5.0
13219,0.0
13220,0.0
13221,3.0
13222,2.0
13223,2.0
13224,0.0
13225,5.0
13226,8.0
13227,4.0
13228,6.0
13229,4.0
13230,4.0
13231,4.0
13232,2.0
13233,7.0
13234,7.0
13235,6.0
13236,6.0
13237,4.0
13238,0.0
13239,2.0
13240,8.0
13241,7.0
13242,6.0
13243,6.0
13244,1.0
13245,8.0
13246,9.0
13247,8.0
13248,3.0
13249,4.0
13250,8.0
13251,7.0
13252,7.0
13253,4.0
13254,5.0
13255,1.0
13256,9.0
13257,8.0
13258,0.0
13259,8.0
13260,9.0
13261,5.0
13262,9.0
13263,1.0
13264,9.0
13265,7.0
13266,7.0
13267,6.0
13268,3.0
13269,2.0
13270,0.0
13271,7.0
13272,8.0
13273,1.0
13274,9.0
13275,9.0
13276,7.0
13277,0.0
13278,9.0
13279,2.0
13280,4.0
13281,3.0
13282,3.0
13283,0.0
13284,3.0
13285,9.0
13286,9.0
13287,4.0
13288,4.0
13289,1.0
13290,7.0
13291,5.0
13292,0.0
13293,6.0
13294,6.0
13295,3.0
13296,9.0
13297,5.0
13298,9.0
13299,2.0
13300,0.0
13301,0.0
13302,0.0
13303,0.0
13304,1.0
13305,1.0
13306,2.0
13307,1.0
13308,7.0
13309,4.0
13310,7.0
13311,2.0
13312,1.0
13313,4.0
13314,8.0
13315,0.0
13316,8.0
13317,9.0
13318,2.0
13319,1.0
13320,7.0
13321,5.0
13322,3.0
13323,0.0
13324,9.0
13325,8.0
13326,8.0
13327,1.0
13328,6.0
13329,4.0
13330,6.0
13331,8.0
13332,7.0
13333,7.0
13334,0.0
13335,1.0
13336,2.0
13337,8.0
13338,1.0
13339,5.0
13340,2.0
13341,2.0
13342,4.0
13343,7.0
13344,3.0
13345,1.0
13346,6.0
13347,6.0
13348,5.0
13349,2.0
13350,9.0
13351,0.0
13352,4.0
13353,9.0
13354,0.0
13355,3.0
13356,7.0
13357,2.0
13358,7.0
13359,2.0
13360,7.0
13361,8.0
13362,4.0
13363,0.0
13364,5.0
13365,9.0
13366,6.0
13367,1.0
13368,6.0
13369,4.0
13370,0.0
13371,9.0
13372,9.0
13373,9.0
13374,4.0
13375,7.0
13376,8.0
13377,9.0
13378,1.0
13379,0.0
13380,7.0
13381,8.0
13382,8.0
13383,4.0
13384,7.0
13385,0.0
13386,6.0
13387,8.0
13388,4.0
13389,9.0
13390,2.0
13391,6.0
13392,7.0
13393,4.0
13394,9.0
13395,4.0
13396,2.0
13397,3.0
13398,0.0
13399,6.0
13400,2.0
13401,1.0
13402,2.0
13403,2.0
13404,8.0
13405,9.0
13406,1.0
13407,7.0
13408,0.0
13409,2.0
13410,2.0
13411,1.0
13412,1.0
13413,5.0
13414,1.0
13415,7.0
13416,0.0
13417,6.0
13418,0.0
13419,2.0
13420,2.0
13421,7.0
13422,3.0
13423,9.0
13424,8.0
13425,6.0
13426,7.0
13427,4.0
13428,4.0
13429,0.0
13430,0.0
13431,2.0
13432,8.0
13433,9.0
13434,4.0
13435,1.0
13436,5.0
13437,4.0
13438,9.0
13439,4.0
13440,8.0
13441,1.0
13442,6.0
13443,1.0
13444,0.0
13445,7.0
13446,4.0
13447,9.0
13448,0.0
13449,7.0
13450,6.0
13451,2.0
13452,9.0
13453,8.0
13454,3.0
13455,3.0
13456,4.0
13457,1.0
13458,8.0
13459,6.0
13460,4.0
13461,0.0
13462,2.0
13463,3.0
13464,5.0
13465,6.0
13466,5.0
13467,8.0
13468,6.0
13469,4.0
13470,9.0
13471,2.0
13472,0.0
13473,1.0
13474,5.0
13475,6.0
13476,6.0
13477,6.0
13478,8.0
13479,9.0
13480,1.0
13481,8.0
13482,4.0
13483,8.0
13484,7.0
13485,5.0
13486,9.0
13487,9.0
13488,4.0
13489,4.0
13490,1.0
13491,8.0
13492,8.0
13493,0.0
13494,7.0
13495,4.0
13496,0.0
13497,2.0
13498,7.0
13499,6.0
13500,8.0
13501,6.0
13502,9.0
13503,3.0
13504,0.0
13505,3.0
13506,8.0
13507,6.0
13508,6.0
13509,6.0
13510,4.0
13511,7.0
13512,0.0
13513,7.0
13514,1.0
13515,9.0
13516,2.0
13517,6.0
13518,1.0
13519,8.0
13520,3.0
13521,1.0
13522,8.0
13523,4.0
13524,7.0
13525,7.0
13526,5.0
13527,1.0
13528,0.0
13529,5.0
13530,9.0
13531,7.0
13532,6.0
13533,3.0
13534,8.0
13535,5.0
13536,6.0
13537,9.0
13538,3.0
13539,1.0
13540,8.0
13541,2.0
13542,9.0
13543,3.0
13544,3.0
13545,2.0
13546,5.0
13547,5.0
13548,2.0
13549,5.0
13550,1.0
13551,2.0
13552,7.0
13553,6.0
13554,3.0
13555,4.0
13556,4.0
13557,1.0
13558,6.0
13559,2.0
13560,0.0
13561,7.0
13562,1.0
13563,3.0
13564,5.0
13565,8.0
13566,9.0
13567,7.0
13568,0.0
13569,2.0
13570,4.0
13571,0.0
13572,4.0
13573,1.0
13574,7.0
13575,1.0
13576,1.0
13577,4.0
13578,4.0
13579,7.0
13580,0.0
13581,8.0
13582,8.0
13583,6.0
13584,2.0
13585,2.0
13586,1.0
13587,2.0
13588,0.0
13589,7.0
13590,9.0
13591,5.0
13592,1.0
13593,4.0
13594,1.0
13595,3.0
13596,3.0
13597,0.0
13598,2.0
13599,1.0
13600,5.0
13601,2.0
13602,7.0
13603,6.0
13604,3.0
13605,5.0
13606,5.0
13607,2.0
13608,1.0
13609,6.0
13610,0.0
13611,3.0
13612,3.0
13613,9.0
13614,0.0
13615,2.0
13616,6.0
13617,2.0
13618,9.0
13619,3.0
13620,7.0
13621,1.0
13622,8.0
13623,5.0
13624,9.0
13625,2.0
13626,2.0
13627,8.0
13628,5.0
13629,9.0
13630,0.0
13631,2.0
13632,9.0
13633,1.0
13634,3.0
13635,1.0
13636,7.0
13637,8.0
13638,0.0
13639,2.0
13640,1.0
13641,3.0
13642,8.0
13643,0.0
13644,6.0
13645,2.0
13646,1.0
13647,1.0
13648,6.0
13649,0.0
13650,2.0
13651,0.0
13652,0.0
13653,0.0
13654,8.0
13655,3.0
13656,3.0
13657,8.0
13658,9.0
13659,3.0
13660,2.0
13661,7.0
13662,1.0
13663,9.0
13664,5.0
13665,1.0
13666,3.0
13667,1.0
13668,1.0
13669,1.0
13670,0.0
13671,0.0
13672,8.0
13673,7.0
13674,1.0
13675,9.0
13676,0.0
13677,4.0
13678,8.0
13679,0.0
13680,1.0
13681,2.0
13682,1.0
13683,9.0
13684,9.0
13685,8.0
13686,8.0
13687,8.0
13688,4.0
13689,9.0
13690,7.0
13691,2.0
13692,4.0
13693,4.0
13694,2.0
13695,8.0
13696,6.0
13697,9.0
13698,1.0
13699,8.0
13700,3.0
13701,1.0
13702,1.0
13703,0.0
13704,2.0
13705,4.0
13706,1.0
13707,1.0
13708,1.0
13709,2.0
13710,3.0
13711,0.0
13712,8.0
13713,9.0
13714,4.0
13715,7.0
13716,9.0
13717,4.0
13718,9.0
13719,3.0
13720,8.0
13721,4.0
13722,7.0
13723,8.0
13724,9.0
13725,9.0
13726,7.0
13727,1.0
13728,4.0
13729,9.0
13730,2.0
13731,4.0
13732,0.0
13733,3.0
13734,6.0
13735,9.0
13736,2.0
13737,5.0
13738,7.0
13739,9.0
13740,7.0
13741,0.0
13742,7.0
13743,6.0
13744,2.0
13745,3.0
13746,4.0
13747,7.0
13748,3.0
13749,8.0
13750,0.0
13751,6.0
13752,7.0
13753,2.0
13754,1.0
13755,8.0
13756,0.0
13757,9.0
13758,3.0
13759,1.0
13760,5.0
13761,0.0
13762,1.0
13763,7.0
13764,6.0
13765,5.0
13766,9.0
13767,4.0
13768,4.0
13769,1.0
13770,4.0
13771,8.0
13772,4.0
13773,9.0
13774,3.0
13775,1.0
13776,8.0
13777,0.0
13778,8.0
13779,3.0
13780,5.0
13781,0.0
13782,2.0
13783,8.0
13784,2.0
13785,9.0
13786,5.0
13787,8.0
13788,5.0
13789,2.0
13790,6.0
13791,1.0
13792,9.0
13793,9.0
13794,5.0
13795,5.0
13796,2.0
13797,5.0
13798,4.0
13799,5.0
13800,7.0
13801,0.0
13802,8.0
13803,0.0
13804,5.0
13805,8.0
13806,0.0
13807,4.0
13808,3.0
13809,8.0
13810,7.0
13811,4.0
13812,8.0
13813,7.0
13814,1.0
13815,5.0
13816,7.0
13817,7.0
13818,0.0
13819,4.0
13820,6.0
13821,6.0
13822,4.0
13823,2.0
13824,3.0
13825,0.0
13826,5.0
13827,8.0
13828,5.0
13829,1.0
13830,7.0
13831,6.0
13832,1.0
13833,2.0
13834,3.0
13835,7.0
13836,4.0
13837,9.0
13838,8.0
13839,2.0
13840,8.0
13841,7.0
13842,3.0
13843,1.0
13844,9.0
13845,5.0
13846,3.0
13847,1.0
13848,9.0
13849,9.0
13850,1.0
13851,2.0
13852,2.0
13853,0.0
13854,3.0
13855,1.0
13856,5.0
13857,1.0
13858,5.0
13859,4.0
13860,1.0
13861,8.0
13862,4.0
13863,1.0
13864,1.0
13865,1.0
13866,3.0
13867,7.0
13868,7.0
13869,4.0
13870,3.0
13871,4.0
13872,0.0
13873,0.0
13874,4.0
13875,0.0
13876,5.0
13877,9.0
13878,8.0
13879,1.0
13880,9.0
13881,9.0
13882,8.0
13883,6.0
13884,7.0
13885,6.0
13886,5.0
13887,5.0
13888,7.0
13889,6.0
13890,7.0
13891,0.0
13892,4.0
13893,7.0
13894,9.0
13895,4.0
13896,2.0
13897,5.0
13898,3.0
13899,6.0
13900,9.0
13901,2.0
13902,3.0
13903,7.0
13904,9.0
13905,4.0
13906,4.0
13907,6.0
13908,2.0
13909,8.0
13910,9.0
13911,9.0
13912,7.0
13913,4.0
13914,2.0
13915,8.0
13916,4.0
13917,2.0
13918,5.0
13919,3.0
13920,4.0
13921,6.0
13922,3.0
13923,6.0
13924,4.0
13925,4.0
13926,9.0
13927,4.0
13928,2.0
13929,4.0
13930,4.0
13931,9.0
13932,2.0
13933,9.0
13934,9.0
13935,7.0
13936,4.0
13937,7.0
13938,1.0
13939,8.0
13940,6.0
13941,8.0
13942,7.0
13943,6.0
13944,1.0
13945,3.0
13946,4.0
13947,4.0
13948,5.0
13949,5.0
13950,1.0
13951,8.0
13952,5.0
13953,7.0
13954,1.0
13955,7.0
13956,3.0
13957,1.0
13958,5.0
13959,3.0
13960,4.0
13961,3.0
13962,2.0
13963,6.0
13964,7.0
13965,9.0
13966,5.0
13967,3.0
13968,4.0
13969,7.0
13970,1.0
13971,1.0
13972,9.0
13973,0.0
13974,1.0
13975,1.0
13976,5.0
13977,4.0
13978,2.0
13979,9.0
13980,1.0
13981,6.0
13982,0.0
13983,8.0
13984,6.0
13985,4.0
13986,1.0
13987,7.0
13988,6.0
13989,3.0
13990,5.0
13991,0.0
13992,1.0
13993,7.0
13994,7.0
13995,6.0
13996,2.0
13997,3.0
13998,6.0
13999,1.0
14000,8.0
14001,0.0
14002,1.0
14003,1.0
14004,0.0
14005,9.0
14006,6.0
14007,9.0
14008,2.0
14009,5.0
14010,3.0
14011,5.0
14012,5.0
14013,1.0
14014,3.0
14015,4.0
14016,6.0
14017,6.0
14018,1.0
14019,7.0
14020,6.0
14021,0.0
14022,7.0
14023,9.0
14024,5.0
14025,9.0
14026,1.0
14027,1.0
14028,5.0
14029,3.0
14030,6.0
14031,6.0
14032,1.0
14033,8.0
14034,5.0
14035,4.0
14036,5.0
14037,5.0
14038,3.0
14039,4.0
14040,0.0
14041,5.0
14042,2.0
14043,2.0
14044,8.0
14045,8.0
14046,5.0
14047,6.0
14048,8.0
14049,0.0
14050,0.0
14051,0.0
14052,9.0
14053,1.0
14054,7.0
14055,7.0
14056,3.0
14057,6.0
14058,1.0
14059,2.0
14060,2.0
14061,2.0
14062,8.0
14063,1.0
14064,7.0
14065,6.0
14066,0.0
14067,6.0
14068,6.0
14069,7.0
14070,4.0
14071,6.0
14072,6.0
14073,1.0
14074,8.0
14075,6.0
14076,7.0
14077,3.0
14078,4.0
14079,7.0
14080,8.0
14081,0.0
14082,6.0
14083,4.0
14084,4.0
14085,4.0
14086,4.0
14087,3.0
14088,1.0
14089,7.0
14090,5.0
14091,6.0
14092,9.0
14093,5.0
14094,3.0
14095,8.0
14096,1.0
14097,8.0
14098,5.0
14099,5.0
14100,2.0
14101,2.0
14102,3.0
14103,1.0
14104,1.0
14105,2.0
14106,2.0
14107,9.0
14108,8.0
14109,9.0
14110,7.0
14111,4.0
14112,2.0
14113,4.0
14114,2.0
14115,9.0
14116,8.0
14117,5.0
14118,7.0
14119,7.0
14120,9.0
14121,1.0
14122,0.0
14123,6.0
14124,9.0
14125,7.0
14126,2.0
14127,0.0
14128,6.0
14129,5.0
14130,7.0
14131,6.0
14132,6.0
14133,6.0
14134,5.0
14135,9.0
14136,4.0
14137,9.0
14138,6.0
14139,0.0
14140,6.0
14141,7.0
14142,0.0
14143,7.0
14144,5.0
14145,9.0
14146,0.0
14147,8.0
14148,5.0
14149,2.0
14150,7.0
14151,8.0
14152,7.0
14153,7.0
14154,0.0
14155,9.0
14156,2.0
14157,4.0
14158,4.0
14159,2.0
14160,4.0
14161,8.0
14162,6.0
14163,6.0
14164,7.0
14165,3.0
14166,7.0
14167,4.0
14168,0.0
14169,5.0
14170,3.0
14171,0.0
14172,5.0
14173,8.0
14174,8.0
14175,2.0
14176,2.0
14177,2.0
14178,9.0
14179,7.0
14180,1.0
14181,8.0
14182,5.0
14183,9.0
14184,3.0
14185,3.0
14186,9.0
14187,1.0
14188,4.0
14189,7.0
14190,1.0
14191,1.0
14192,3.0
14193,1.0
14194,1.0
14195,8.0
14196,7.0
14197,3.0
14198,3.0
14199,4.0
14200,4.0
14201,5.0
14202,6.0
14203,8.0
14204,9.0
14205,6.0
14206,4.0
14207,3.0
14208,7.0
14209,9.0
14210,9.0
14211,1.0
14212,7.0
14213,0.0
14214,1.0
14215,9.0
14216,7.0
14217,7.0
14218,0.0
14219,8.0
14220,3.0
14221,3.0
14222,4.0
14223,5.0
14224,4.0
14225,6.0
14226,8.0
14227,8.0
14228,6.0
14229,5.0
14230,5.0
14231,4.0
14232,9.0
14233,1.0
14234,5.0
14235,9.0
14236,7.0
14237,1.0
14238,9.0
14239,3.0
14240,3.0
14241,3.0
14242,6.0
14243,6.0
14244,4.0
14245,8.0
14246,3.0
14247,8.0
14248,9.0
14249,2.0
14250,4.0
14251,1.0
14252,3.0
14253,8.0
14254,4.0
14255,8.0
14256,0.0
14257,2.0
14258,1.0
14259,7.0
14260,1.0
14261,4.0
14262,3.0
14263,4.0
14264,3.0
14265,7.0
14266,5.0
14267,5.0
14268,3.0
14269,2.0
14270,7.0
14271,3.0
14272,5.0
14273,8.0
14274,0.0
14275,9.0
14276,1.0
14277,4.0
14278,2.0
14279,7.0
14280,0.0
14281,7.0
14282,9.0
14283,0.0
14284,0.0
14285,3.0
14286,0.0
14287,1.0
14288,4.0
14289,2.0
14290,2.0
14291,7.0
14292,6.0
14293,6.0
14294,3.0
14295,6.0
14296,6.0
14297,6.0
14298,2.0
14299,5.0
14300,5.0
14301,7.0
14302,0.0
14303,3.0
14304,4.0
14305,6.0
14306,3.0
14307,6.0
14308,0.0
14309,4.0
14310,9.0
14311,9.0
14312,8.0
14313,2.0
14314,4.0
14315,6.0
14316,0.0
14317,3.0
14318,9.0
14319,7.0
14320,9.0
14321,2.0
14322,9.0
14323,1.0
14324,5.0
14325,0.0
14326,4.0
14327,4.0
14328,5.0
14329,3.0
14330,9.0
14331,4.0
14332,6.0
14333,4.0
14334,8.0
14335,6.0
14336,6.0
14337,3.0
14338,5.0
14339,2.0
14340,5.0
14341,7.0
14342,3.0
14343,8.0
14344,5.0
14345,3.0
14346,3.0
14347,6.0
14348,4.0
14349,8.0
14350,3.0
14351,2.0
14352,1.0
14353,7.0
14354,9.0
14355,2.0
14356,6.0
14357,0.0
14358,2.0
14359,2.0
14360,8.0
14361,3.0
14362,6.0
14363,8.0
14364,7.0
14365,1.0
14366,5.0
14367,5.0
14368,0.0
14369,9.0
14370,9.0
14371,2.0
14372,9.0
14373,7.0
14374,4.0
14375,7.0
14376,1.0
14377,0.0
14378,9.0
14379,1.0
14380,0.0
14381,6.0
14382,0.0
14383,1.0
14384,6.0
14385,3.0
14386,0.0
14387,0.0
14388,6.0
14389,7.0
14390,8.0
14391,9.0
14392,6.0
14393,4.0
14394,2.0
14395,4.0
14396,0.0
14397,5.0
14398,3.0
14399,0.0
14400,2.0
14401,2.0
14402,0.0
14403,7.0
14404,8.0
14405,6.0
14406,2.0
14407,4.0
14408,7.0
14409,8.0
14410,0.0
14411,2.0
14412,6.0
14413,9.0
14414,4.0
14415,3.0
14416,8.0
14417,1.0
14418,0.0
14419,2.0
14420,9.0
14421,8.0
