,label
2998,6
2999,0
3000,7
3001,6
3002,1
3003,9
3004,6
3005,9
3006,1
3007,4
3008,9
3009,8
3010,3
3011,7
3012,2
3013,5
3014,2
3015,1
3016,8
3017,8
3018,8
3019,7
3020,0
3021,0
3022,9
3023,7
3024,6
3025,2
3026,4
3027,6
3028,8
3029,9
3030,3
3031,4
3032,1
3033,1
3034,9
3035,2
3036,7
3037,1
3038,7
3039,7
3040,9
3041,1
3042,8
3043,6
3044,3
3045,8
3046,6
3047,9
3048,6
3049,5
3050,6
3051,9
3052,8
3053,1
3054,1
3055,5
3056,5
3057,3
3058,0
3059,0
3060,0
3061,3
3062,7
3063,7
3064,0
3065,5
3066,9
3067,4
3068,0
3069,2
3070,7
3071,7
3072,7
3073,6
3074,9
3075,6
3076,3
3077,4
3078,4
3079,6
3080,0
3081,1
3082,0
3083,6
3084,5
3085,6
3086,4
3087,2
3088,7
3089,0
3090,1
3091,9
3092,4
3093,0
3094,1
3095,7
3096,1
3097,8
3098,6
3099,2
3100,8
3101,8
3102,5
3103,7
3104,5
3105,9
3106,7
3107,2
3108,4
3109,2
3110,3
3111,0
3112,5
3113,7
3114,2
3115,8
3116,0
3117,8
3118,7
3119,1
3120,0
3121,8
3122,1
3123,6
3124,7
3125,2
3126,1
3127,0
3128,8
3129,3
3130,0
3131,0
3132,8
3133,7
3134,8
3135,4
3136,2
3137,4
3138,4
3139,0
3140,1
3141,6
3142,2
3143,5
3144,5
3145,6
3146,3
3147,8
3148,2
3149,9
3150,0
3151,3
3152,8
3153,9
3154,6
3155,0
3156,5
3157,2
3158,2
3159,1
3160,2
3161,7
3162,9
3163,2
3164,0
3165,8
3166,5
3167,6
3168,8
3169,3
3170,7
3171,7
3172,8
3173,9
3174,2
3175,2
3176,0
3177,7
3178,5
3179,2
3180,1
3181,0
3182,7
3183,1
3184,7
3185,0
3186,6
3187,5
3188,3
3189,7
3190,9
3191,4
3192,9
3193,4
3194,4
3195,0
3196,3
3197,6
3198,9
3199,2
3200,5
3201,8
3202,5
3203,0
3204,4
3205,7
3206,2
3207,0
3208,2
3209,0
3210,9
3211,2
3212,6
3213,6
3214,5
3215,1
3216,7
3217,3
3218,5
3219,5
3220,6
3221,8
3222,8
3223,5
3224,5
3225,0
3226,2
3227,7
3228,3
3229,1
3230,2
3231,4
3232,8
3233,1
3234,5
3235,2
3236,0
3237,3
3238,7
3239,9
3240,2
3241,6
3242,5
3243,1
3244,2
3245,7
3246,3
3247,0
3248,9
3249,2
3250,4
3251,6
3252,0
3253,1
3254,6
3255,1
3256,9
3257,7
3258,0
3259,0
3260,0
3261,9
3262,8
3263,6
3264,1
3265,3
3266,3
3267,9
3268,8
3269,6
3270,8
3271,7
3272,4
3273,0
3274,6
3275,9
3276,3
3277,2
3278,9
3279,0
3280,6
3281,9
3282,1
3283,4
3284,1
3285,3
3286,4
3287,6
3288,3
3289,6
3290,3
3291,9
3292,5
3293,0
3294,2
3295,4
3296,8
3297,7
3298,5
3299,3
3300,0
3301,0
3302,1
3303,7
3304,0
3305,6
3306,5
3307,7
3308,7
3309,5
3310,7
3311,0
3312,1
3313,1
3314,0
3315,1
3316,0
3317,5
3318,6
3319,7
3320,6
3321,4
3322,0
3323,9
3324,8
3325,2
3326,2
3327,5
3328,6
3329,2
3330,4
3331,2
3332,7
3333,2
3334,9
3335,2
3336,0
3337,2
3338,5
3339,8
3340,2
3341,3
3342,4
3343,9
3344,6
3345,6
3346,1
3347,9
3348,7
3349,4
3350,0
3351,1
3352,9
3353,7
3354,4
3355,3
3356,3
3357,1
3358,4
3359,9
3360,1
3361,3
3362,4
3363,6
3364,0
3365,5
3366,3
3367,0
3368,1
3369,7
3370,7
3371,6
3372,8
3373,2
3374,7
3375,1
3376,7
3377,4
3378,7
3379,2
3380,9
3381,4
3382,9
3383,1
3384,9
3385,9
3386,7
3387,6
3388,5
3389,4
3390,5
3391,5
3392,1
3393,3
3394,6
3395,2
3396,8
3397,6
3398,0
3399,7
3400,0
3401,6
3402,8
3403,4
3404,2
3405,9
3406,6
3407,3
3408,1
3409,2
3410,9
3411,9
3412,2
3413,1
3414,9
3415,1
3416,2
3417,9
3418,2
3419,0
3420,7
3421,8
3422,7
3423,2
3424,1
3425,6
3426,8
3427,9
3428,3
3429,6
3430,9
3431,6
3432,7
3433,1
3434,7
3435,9
3436,8
3437,7
3438,0
3439,9
3440,8
3441,0
3442,6
3443,9
3444,1
3445,5
3446,5
3447,7
3448,5
3449,0
3450,0
3451,7
3452,3
3453,7
3454,6
3455,5
3456,2
3457,0
3458,6
3459,6
3460,4
3461,6
3462,7
3463,9
3464,9
3465,0
3466,7
3467,5
3468,6
3469,2
3470,2
3471,9
3472,1
3473,7
3474,3
3475,0
3476,8
3477,0
3478,7
3479,3
3480,7
3481,6
3482,0
3483,9
3484,9
3485,7
3486,0
3487,1
3488,9
3489,6
3490,8
3491,8
3492,0
3493,6
3494,6
3495,4
3496,7
3497,3
3498,9
3499,5
3500,9
3501,5
3502,4
3503,1
3504,7
3505,4
3506,0
3507,0
3508,7
3509,4
3510,2
3511,9
3512,9
3513,9
3514,3
3515,6
3516,4
3517,6
3518,0
3519,2
3520,8
3521,8
3522,6
3523,5
3524,4
3525,7
3526,8
3527,5
3528,4
3529,9
3530,8
3531,7
3532,4
3533,6
3534,9
3535,4
3536,1
3537,4
3538,1
3539,7
3540,9
3541,7
3542,2
3543,0
3544,8
3545,9
3546,6
3547,3
3548,5
3549,9
3550,9
3551,8
3552,3
3553,9
3554,5
3555,9
3556,3
3557,1
3558,1
3559,8
3560,1
3561,1
3562,6
3563,7
3564,6
3565,6
3566,2
3567,9
3568,4
3569,5
3570,6
3571,8
3572,0
3573,3
3574,9
3575,3
3576,2
3577,5
3578,1
3579,6
3580,2
3581,9
3582,4
3583,9
3584,8
3585,0
3586,9
3587,8
3588,7
3589,8
3590,3
3591,7
3592,2
3593,3
3594,6
3595,4
3596,0
3597,3
3598,2
3599,1
3600,2
3601,1
3602,7
3603,0
3604,5
3605,3
3606,5
3607,1
3608,4
3609,1
3610,8
3611,6
3612,8
3613,2
3614,6
3615,6
3616,9
3617,0
3618,9
3619,5
3620,5
3621,1
3622,7
3623,3
3624,7
3625,6
3626,5
3627,5
3628,6
3629,3
3630,3
3631,8
3632,6
3633,8
3634,9
3635,2
3636,3
3637,7
3638,2
3639,1
3640,8
3641,5
3642,2
3643,6
3644,5
3645,1
3646,1
3647,4
3648,3
3649,7
3650,2
3651,8
3652,2
3653,1
3654,1
3655,5
3656,6
3657,5
3658,8
3659,6
3660,1
3661,3
3662,2
3663,1
3664,6
3665,0
3666,2
3667,5
3668,6
3669,4
3670,9
3671,6
3672,3
3673,0
3674,2
3675,7
3676,9
3677,9
3678,2
3679,2
3680,4
3681,4
3682,0
3683,0
3684,0
3685,8
3686,7
3687,1
3688,6
3689,8
3690,5
3691,9
3692,0
3693,7
3694,1
3695,7
3696,7
3697,1
3698,1
3699,4
3700,0
3701,5
3702,2
3703,7
3704,4
3705,0
3706,4
3707,0
3708,9
3709,1
3710,1
3711,6
3712,8
3713,8
3714,7
3715,9
3716,7
3717,7
3718,2
3719,3
3720,7
3721,0
3722,1
3723,1
3724,5
3725,5
3726,2
3727,6
3728,3
3729,7
3730,2
3731,7
3732,2
3733,6
3734,7
3735,2
3736,1
3737,0
3738,1
3739,7
3740,9
3741,2
3742,3
3743,4
3744,5
3745,8
3746,2
3747,4
3748,4
3749,2
3750,6
3751,9
3752,9
3753,3
3754,8
3755,0
3756,2
3757,6
3758,3
3759,8
3760,7
3761,2
3762,8
3763,4
3764,8
3765,2
3766,2
3767,0
3768,1
3769,7
3770,1
3771,4
3772,3
3773,0
3774,8
3775,4
3776,6
3777,2
3778,5
3779,7
3780,2
3781,2
3782,4
3783,3
3784,8
3785,0
3786,3
3787,2
3788,8
3789,5
3790,2
3791,1
3792,1
3793,0
3794,1
3795,1
3796,7
3797,3
3798,7
3799,2
3800,9
3801,3
3802,7
3803,8
3804,3
3805,4
3806,0
3807,2
3808,0
3809,1
3810,6
3811,7
3812,1
3813,1
3814,9
3815,4
3816,3
3817,5
3818,8
3819,6
3820,2
3821,3
3822,6
3823,9
3824,1
3825,7
3826,6
3827,6
3828,1
3829,2
3830,4
3831,0
3832,1
3833,6
3834,8
3835,9
3836,3
3837,2
3838,8
3839,6
3840,7
3841,7
3842,5
3843,7
3844,5
3845,4
3846,8
3847,3
3848,5
3849,7
3850,0
3851,0
3852,3
3853,5
3854,4
3855,6
3856,4
3857,4
3858,9
3859,1
3860,1
3861,6
3862,2
3863,4
3864,9
3865,6
3866,6
3867,5
3868,9
3869,8
3870,2
3871,1
3872,6
3873,1
3874,9
3875,8
3876,1
3877,0
3878,9
3879,8
3880,2
3881,4
3882,7
3883,3
3884,2
3885,3
3886,4
3887,3
3888,8
3889,6
3890,5
3891,5
3892,2
3893,5
3894,6
3895,3
3896,5
3897,8
3898,8
3899,1
3900,0
3901,3
3902,8
3903,8
3904,5
3905,9
3906,3
3907,8
3908,1
3909,9
3910,4
3911,9
3912,1
3913,9
3914,7
3915,1
3916,1
3917,4
3918,4
3919,9
3920,5
3921,1
3922,5
3923,2
3924,7
3925,6
3926,9
3927,9
3928,9
3929,9
3930,9
3931,4
3932,7
3933,5
3934,7
3935,8
3936,6
3937,8
3938,9
3939,4
3940,5
3941,4
3942,6
3943,2
3944,5
3945,6
3946,4
3947,1
3948,3
3949,7
3950,8
3951,3
3952,4
3953,9
3954,4
3955,6
3956,6
3957,0
3958,6
3959,4
3960,2
3961,6
3962,9
3963,0
3964,3
3965,1
3966,9
3967,6
3968,2
3969,9
3970,0
3971,6
3972,7
3973,1
3974,2
3975,8
3976,8
3977,1
3978,6
3979,0
3980,6
3981,2
3982,6
3983,3
3984,6
3985,9
3986,0
3987,0
3988,2
3989,0
3990,1
3991,7
3992,5
3993,8
3994,2
3995,8
3996,5
3997,4
3998,6
3999,0
4000,7
4001,5
4002,9
4003,6
4004,6
4005,9
4006,1
4007,6
4008,4
4009,3
4010,9
4011,5
4012,0
4013,6
4014,0
4015,1
4016,3
4017,9
4018,5
4019,8
4020,7
4021,7
4022,8
4023,7
4024,1
4025,9
4026,8
4027,4
4028,0
4029,2
4030,1
4031,5
4032,5
4033,1
4034,7
4035,5
4036,4
4037,5
4038,8
4039,2
4040,2
4041,0
4042,7
4043,1
4044,8
4045,0
4046,8
4047,0
4048,5
4049,6
4050,2
4051,7
4052,1
4053,6
4054,1
4055,9
4056,2
4057,3
4058,9
4059,0
4060,3
4061,7
4062,5
4063,4
4064,3
4065,5
4066,6
4067,3
4068,8
4069,3
4070,8
4071,5
4072,9
4073,7
4074,7
4075,4
4076,5
4077,4
4078,2
4079,3
4080,4
4081,9
4082,5
4083,2
4084,9
4085,9
4086,9
4087,8
4088,6
4089,1
4090,6
4091,9
4092,0
4093,1
4094,7
4095,6
4096,4
4097,1
4098,0
4099,3
4100,4
4101,6
4102,0
4103,2
4104,0
4105,7
4106,2
4107,3
4108,6
4109,4
4110,4
4111,4
4112,7
4113,7
4114,9
4115,7
4116,5
4117,4
4118,1
4119,4
4120,3
4121,4
4122,3
4123,6
4124,8
4125,5
4126,2
4127,7
4128,9
4129,4
4130,9
4131,8
4132,6
4133,4
4134,0
4135,3
4136,0
4137,3
4138,5
4139,9
4140,9
4141,1
4142,6
4143,3
4144,9
4145,5
4146,5
4147,3
4148,0
4149,2
4150,4
4151,6
4152,3
4153,0
4154,3
4155,1
4156,9
4157,0
4158,1
4159,2
4160,3
4161,2
4162,3
4163,6
4164,3
4165,3
4166,1
4167,6
4168,1
4169,5
4170,9
4171,2
4172,7
4173,5
4174,2
4175,4
4176,2
4177,7
4178,2
4179,0
4180,2
4181,5
4182,7
4183,0
4184,7
4185,0
4186,6
4187,7
4188,5
4189,2
4190,0
4191,3
4192,6
4193,1
4194,9
4195,8
4196,7
4197,7
4198,4
4199,3
4200,8
4201,8
4202,0
4203,5
4204,6
4205,6
4206,2
4207,6
4208,3
4209,0
4210,7
4211,0
4212,0
4213,4
4214,7
4215,4
4216,2
4217,1
4218,6
4219,6
4220,6
4221,7
4222,4
4223,6
4224,3
4225,5
4226,6
4227,0
4228,5
4229,0
4230,2
4231,1
4232,5
4233,3
4234,3
4235,1
4236,7
4237,3
4238,3
4239,2
4240,3
4241,1
4242,8
4243,5
4244,3
4245,5
4246,6
4247,5
4248,4
4249,4
4250,5
4251,9
4252,9
4253,9
4254,6
4255,6
4256,9
4257,3
4258,1
4259,5
4260,3
4261,3
4262,8
4263,4
4264,9
4265,8
4266,9
4267,1
4268,4
4269,0
4270,2
4271,3
4272,6
4273,0
4274,3
4275,2
4276,4
4277,5
4278,7
4279,0
4280,8
4281,0
4282,0
4283,7
4284,2
4285,6
4286,5
4287,6
4288,5
4289,2
4290,8
4291,6
4292,2
4293,3
4294,9
4295,4
4296,7
4297,2
4298,0
4299,4
4300,6
4301,1
4302,1
4303,2
4304,7
4305,2
4306,7
4307,4
4308,9
4309,3
4310,0
4311,4
4312,5
4313,0
4314,5
4315,1
4316,4
4317,0
4318,8
4319,5
4320,7
4321,7
4322,2
4323,9
4324,6
4325,1
4326,5
4327,5
4328,8
4329,9
4330,2
4331,1
4332,9
4333,6
4334,2
4335,7
4336,8
4337,9
4338,9
4339,6
4340,0
4341,7
4342,5
4343,9
4344,3
4345,4
4346,4
4347,5
4348,4
4349,5
4350,0
4351,0
4352,8
4353,4
4354,2
4355,6
4356,4
4357,3
4358,6
4359,2
4360,9
4361,9
4362,5
4363,7
4364,5
4365,9
4366,0
4367,1
4368,0
4369,1
4370,6
4371,4
4372,8
4373,2
4374,0
4375,5
4376,4
4377,3
4378,7
4379,7
4380,7
4381,4
4382,1
4383,4
4384,9
4385,9
4386,0
4387,1
4388,8
4389,5
4390,0
4391,3
4392,3
4393,7
4394,3
4395,2
4396,0
4397,8
4398,3
4399,7
4400,0
4401,3
4402,6
4403,2
4404,3
4405,4
4406,1
4407,7
4408,1
4409,6
4410,8
4411,1
4412,3
4413,8
4414,9
4415,6
4416,7
4417,7
4418,9
4419,3
4420,1
4421,6
4422,3
4423,1
4424,0
4425,1
4426,0
4427,6
4428,9
4429,8
4430,8
4431,3
4432,9
4433,6
4434,2
4435,0
4436,5
4437,6
4438,9
4439,0
4440,7
4441,0
4442,7
4443,1
4444,2
4445,9
4446,7
4447,6
4448,0
4449,9
4450,5
4451,1
4452,1
4453,6
4454,3
4455,6
4456,1
4457,5
4458,8
4459,7
4460,0
4461,6
4462,4
4463,2
4464,2
4465,2
4466,0
4467,1
4468,2
4469,0
4470,4
4471,5
4472,3
4473,7
4474,0
4475,1
4476,0
4477,8
4478,8
4479,6
4480,5
4481,4
4482,7
4483,8
4484,4
4485,6
4486,6
4487,7
4488,7
4489,4
4490,1
4491,8
4492,7
4493,3
4494,7
4495,8
4496,7
4497,1
4498,3
4499,1
4500,2
4501,1
4502,4
4503,7
4504,4
4505,3
4506,1
4507,2
4508,2
4509,4
4510,6
4511,3
4512,7
4513,9
4514,2
4515,6
4516,2
4517,8
4518,8
4519,3
4520,0
4521,9
4522,9
4523,6
4524,1
4525,9
4526,5
4527,0
4528,4
4529,4
4530,4
4531,3
4532,6
4533,7
4534,9
4535,8
4536,1
4537,9
4538,4
4539,6
4540,8
4541,9
4542,7
4543,3
4544,0
4545,3
4546,9
4547,2
4548,5
4549,0
4550,7
4551,4
4552,5
4553,7
4554,1
4555,1
4556,5
4557,8
4558,7
4559,1
4560,3
4561,3
4562,1
4563,0
4564,8
4565,2
4566,9
4567,4
4568,3
4569,7
4570,3
4571,1
4572,9
4573,4
4574,4
4575,9
4576,5
4577,3
4578,4
4579,5
4580,4
4581,4
4582,1
4583,2
4584,8
4585,9
4586,4
4587,4
4588,6
4589,5
4590,3
4591,1
4592,7
4593,1
4594,1
4595,5
4596,2
4597,8
4598,0
4599,3
4600,8
4601,7
4602,2
4603,7
4604,0
4605,8
4606,4
4607,3
4608,8
4609,0
4610,1
4611,0
4612,9
4613,7
4614,1
4615,9
4616,9
4617,7
4618,8
4619,7
4620,1
4621,2
4622,8
4623,7
4624,2
4625,2
4626,6
4627,9
4628,4
4629,3
4630,6
4631,1
4632,5
4633,6
4634,5
4635,3
4636,5
4637,7
4638,5
4639,0
4640,1
4641,5
4642,4
4643,0
4644,1
4645,4
4646,6
4647,5
4648,4
4649,5
4650,3
4651,2
4652,0
4653,6
4654,9
4655,0
4656,3
4657,6
4658,6
4659,4
4660,4
4661,1
4662,8
4663,4
4664,3
4665,0
4666,4
4667,6
4668,8
4669,7
4670,6
4671,6
4672,8
4673,3
4674,3
4675,0
4676,1
4677,2
4678,1
4679,6
4680,8
4681,6
4682,0
4683,6
4684,6
4685,8
4686,7
4687,0
4688,6
4689,7
4690,4
4691,3
4692,2
4693,9
4694,4
4695,9
4696,0
4697,7
4698,4
4699,9
4700,0
4701,1
4702,4
4703,3
4704,6
4705,7
4706,2
4707,2
4708,2
4709,1
4710,7
4711,7
4712,3
4713,1
4714,4
4715,6
4716,1
4717,1
4718,5
4719,7
4720,6
4721,2
4722,2
4723,9
4724,6
4725,3
4726,6
4727,6
4728,1
4729,0
4730,8
4731,9
4732,2
4733,9
4734,6
4735,9
4736,8
4737,5
4738,0
4739,2
4740,5
4741,8
4742,9
4743,1
4744,1
4745,0
4746,7
4747,4
4748,3
4749,6
4750,9
4751,7
4752,5
4753,1
4754,9
4755,3
4756,6
4757,2
4758,4
4759,8
4760,1
4761,5
4762,4
4763,8
4764,7
4765,2
4766,0
4767,7
4768,0
4769,9
4770,5
4771,0
4772,9
4773,7
4774,8
4775,1
4776,6
4777,7
4778,6
4779,4
4780,1
4781,9
4782,6
4783,2
4784,7
4785,3
4786,8
4787,5
4788,7
4789,7
4790,2
4791,1
4792,6
4793,7
4794,2
4795,6
4796,6
4797,0
4798,7
4799,8
4800,6
4801,7
4802,8
4803,5
4804,2
4805,0
4806,4
4807,4
4808,7
4809,4
4810,3
4811,8
4812,1
4813,6
4814,1
4815,1
4816,4
4817,6
4818,6
4819,5
4820,2
4821,8
4822,7
4823,3
4824,9
4825,2
4826,7
4827,3
4828,1
4829,3
4830,1
4831,7
4832,4
4833,4
4834,1
4835,8
4836,1
4837,8
4838,6
4839,1
4840,4
4841,4
4842,3
4843,5
4844,7
4845,1
4846,6
4847,3
4848,2
4849,4
4850,6
4851,9
4852,6
4853,7
4854,0
4855,5
4856,7
4857,4
4858,9
4859,1
4860,6
4861,7
4862,1
4863,0
4864,5
4865,0
4866,7
4867,5
4868,1
4869,9
4870,3
4871,7
4872,5
4873,1
4874,8
4875,3
4876,1
4877,7
4878,4
4879,2
4880,1
4881,3
4882,9
4883,1
4884,2
4885,1
4886,0
4887,4
4888,9
4889,8
4890,0
4891,8
4892,7
4893,6
4894,4
4895,8
4896,9
4897,1
4898,9
4899,5
4900,5
4901,3
4902,8
4903,4
4904,9
4905,1
4906,3
4907,9
4908,0
4909,0
4910,3
4911,4
4912,4
4913,0
4914,2
4915,9
4916,7
4917,7
4918,9
4919,9
4920,4
4921,1
4922,6
4923,8
4924,5
4925,4
4926,4
4927,9
4928,3
4929,3
4930,0
4931,2
4932,2
4933,5
4934,1
4935,4
4936,6
4937,4
4938,5
4939,6
4940,5
4941,8
4942,6
4943,2
4944,6
4945,4
4946,4
4947,4
4948,6
4949,2
4950,7
4951,7
4952,4
4953,5
4954,5
4955,4
4956,7
4957,8
4958,2
4959,3
4960,9
4961,1
4962,7
4963,6
4964,5
4965,0
4966,5
4967,4
4968,1
4969,3
4970,6
4971,8
4972,5
4973,2
4974,7
4975,1
4976,3
4977,7
4978,2
4979,7
4980,9
4981,9
4982,4
4983,4
4984,9
4985,9
4986,4
4987,8
4988,0
4989,1
4990,2
4991,0
4992,7
4993,3
4994,0
4995,9
4996,7
4997,2
4998,4
4999,0
5000,4
5001,1
5002,6
5003,6
5004,5
5005,3
5006,5
5007,8
5008,8
5009,1
5010,4
5011,9
5012,4
5013,9
5014,6
5015,4
5016,7
5017,1
5018,0
5019,1
5020,3
5021,4
5022,0
5023,0
5024,9
5025,6
5026,0
5027,0
5028,8
5029,7
5030,1
5031,4
5032,0
5033,5
5034,6
5035,4
5036,0
5037,3
5038,6
5039,7
5040,0
5041,6
5042,8
5043,1
5044,3
5045,4
5046,3
5047,3
5048,7
5049,7
5050,2
5051,9
5052,0
5053,8
5054,2
5055,6
5056,3
5057,3
5058,7
5059,6
5060,9
5061,9
5062,9
5063,2
5064,9
5065,2
5066,1
5067,7
5068,2
5069,9
5070,5
5071,9
5072,7
5073,7
5074,1
5075,5
5076,5
5077,3
5078,4
5079,1
5080,3
5081,0
5082,3
5083,5
5084,9
5085,2
5086,0
5087,3
5088,8
5089,0
5090,3
5091,8
5092,9
5093,2
5094,1
5095,9
5096,0
5097,9
5098,1
5099,8
5100,6
5101,7
5102,0
5103,8
5104,1
5105,4
5106,1
5107,9
5108,0
5109,8
5110,8
5111,8
5112,9
5113,6
5114,5
5115,5
5116,1
5117,0
5118,7
5119,5
5120,3
5121,4
5122,0
5123,5
5124,5
5125,9
5126,1
5127,9
5128,6
5129,9
5130,6
5131,1
5132,6
5133,9
5134,9
5135,4
5136,1
5137,6
5138,4
5139,3
5140,9
5141,4
5142,5
5143,4
5144,5
5145,1
5146,5
5147,8
5148,4
5149,4
5150,9
5151,3
5152,1
5153,2
5154,1
5155,4
5156,4
5157,8
5158,8
5159,8
5160,4
5161,5
5162,3
5163,0
5164,5
5165,9
5166,6
5167,0
5168,5
5169,2
5170,0
5171,9
5172,8
5173,9
5174,8
5175,2
5176,5
5177,1
5178,1
5179,4
5180,2
5181,7
5182,3
5183,7
5184,7
5185,4
5186,8
5187,9
5188,4
5189,0
5190,4
5191,9
5192,7
5193,2
5194,6
5195,7
5196,9
5197,0
5198,3
5199,6
5200,6
5201,7
5202,1
5203,0
5204,8
5205,2
5206,8
5207,5
5208,5
5209,5
5210,0
5211,8
5212,1
5213,6
5214,7
5215,9
5216,4
5217,0
5218,2
5219,2
5220,1
5221,1
5222,3
5223,2
5224,4
5225,8
5226,7
5227,3
5228,0
5229,9
5230,2
5231,1
5232,5
5233,5
5234,8
5235,9
5236,0
5237,4
5238,3
5239,5
5240,7
5241,2
5242,3
5243,6
5244,1
5245,9
5246,3
5247,4
5248,9
5249,3
5250,5
5251,2
5252,2
5253,9
5254,6
5255,2
5256,2
5257,2
5258,4
5259,2
5260,2
5261,2
5262,4
5263,9
5264,3
5265,5
5266,7
5267,7
5268,4
5269,5
5270,1
5271,6
5272,8
5273,1
5274,7
5275,9
5276,1
5277,3
5278,0
5279,5
5280,2
5281,0
5282,9
5283,3
5284,4
5285,2
5286,8
5287,9
5288,7
5289,3
5290,1
5291,3
5292,0
5293,8
5294,7
5295,2
5296,7
5297,3
5298,6
5299,4
5300,9
5301,3
5302,3
5303,8
5304,9
5305,7
5306,4
5307,7
5308,0
5309,7
5310,7
5311,4
5312,4
5313,7
5314,5
5315,7
5316,3
5317,4
5318,1
5319,3
5320,5
5321,8
5322,2
5323,5
5324,9
5325,1
5326,5
5327,3
5328,5
5329,0
5330,0
5331,0
5332,5
5333,9
5334,2
5335,3
5336,9
5337,1
5338,2
5339,7
5340,7
5341,6
5342,1
5343,0
5344,1
5345,1
5346,0
5347,7
5348,5
5349,0
5350,2
5351,9
5352,9
5353,5
5354,8
5355,5
5356,5
5357,1
5358,8
5359,0
5360,1
5361,3
5362,3
5363,0
5364,9
5365,9
5366,8
5367,6
5368,8
5369,4
5370,3
5371,8
5372,7
5373,4
5374,3
5375,0
5376,9
5377,7
5378,9
5379,0
5380,5
5381,3
5382,6
5383,7
5384,7
5385,7
5386,5
5387,7
5388,3
5389,3
5390,8
5391,7
5392,1
5393,6
5394,6
5395,1
5396,6
5397,1
5398,2
5399,6
5400,8
5401,0
5402,4
5403,0
5404,0
5405,6
5406,3
5407,3
5408,7
5409,3
5410,2
5411,5
5412,3
5413,6
5414,0
5415,6
5416,3
5417,7
5418,7
5419,1
5420,8
5421,1
5422,0
5423,7
5424,4
5425,1
5426,2
5427,2
5428,2
5429,8
5430,4
5431,4
5432,2
5433,5
5434,6
5435,7
5436,1
5437,8
5438,3
5439,2
5440,6
5441,0
5442,8
5443,2
5444,1
5445,4
5446,9
5447,9
5448,2
5449,1
5450,1
5451,3
5452,4
5453,5
5454,5
5455,0
5456,4
5457,6
5458,3
5459,4
5460,9
5461,4
5462,3
5463,5
5464,3
5465,0
5466,1
5467,9
5468,9
5469,3
5470,8
5471,7
5472,2
5473,4
5474,6
5475,7
5476,6
5477,9
5478,5
5479,8
5480,1
5481,1
5482,7
5483,1
5484,8
5485,9
5486,8
5487,8
5488,7
5489,3
5490,7
5491,3
5492,5
5493,4
5494,0
5495,5
5496,3
5497,9
5498,6
5499,5
5500,4
5501,1
5502,4
5503,1
5504,5
5505,4
5506,4
5507,9
5508,6
5509,6
5510,1
5511,5
5512,4
5513,0
5514,1
5515,7
5516,6
5517,1
5518,0
5519,4
5520,9
5521,8
5522,1
5523,5
5524,2
5525,3
5526,8
5527,7
5528,7
5529,2
5530,0
5531,3
5532,3
5533,5
5534,2
5535,5
5536,6
5537,9
5538,6
5539,8
5540,2
5541,7
5542,8
5543,8
5544,3
5545,5
5546,7
5547,1
5548,9
5549,9
5550,6
5551,7
5552,9
5553,5
5554,8
5555,7
5556,4
5557,8
5558,7
5559,6
5560,5
5561,4
5562,1
5563,6
5564,1
5565,3
5566,9
5567,3
5568,3
5569,5
5570,9
5571,8
5572,6
5573,9
5574,1
5575,2
5576,2
5577,2
5578,0
5579,1
5580,0
5581,0
5582,2
5583,1
5584,4
5585,2
5586,7
5587,5
5588,3
5589,9
5590,1
5591,9
5592,0
5593,1
5594,1
5595,6
5596,1
5597,8
5598,7
5599,5
5600,9
5601,3
5602,8
5603,4
5604,3
5605,2
5606,1
5607,6
5608,6
5609,7
5610,0
5611,6
5612,9
5613,0
5614,2
5615,2
5616,2
5617,3
5618,3
5619,8
5620,3
5621,7
5622,0
5623,2
5624,0
5625,3
5626,8
5627,3
5628,4
5629,0
5630,9
5631,7
5632,9
5633,8
5634,5
5635,6
5636,3
5637,5
5638,9
5639,3
5640,4
5641,9
5642,2
5643,1
5644,6
5645,8
5646,4
5647,6
5648,8
5649,3
5650,9
5651,3
5652,7
5653,0
5654,0
5655,8
5656,8
5657,0
5658,6
5659,2
5660,1
5661,0
5662,3
5663,4
5664,1
5665,7
5666,5
5667,3
5668,9
5669,9
5670,3
5671,2
5672,6
5673,2
5674,1
5675,1
5676,9
5677,5
5678,3
5679,7
5680,4
5681,1
5682,2
5683,7
5684,2
5685,8
5686,8
5687,6
5688,1
5689,3
5690,6
5691,4
5692,0
5693,5
5694,1
5695,9
5696,3
5697,7
5698,0
5699,7
5700,1
5701,7
5702,8
5703,2
5704,0
5705,8
5706,3
5707,5
5708,4
5709,5
5710,1
5711,5
5712,5
5713,1
5714,7
5715,4
5716,9
5717,1
5718,3
5719,3
5720,5
5721,3
5722,6
5723,6
5724,7
5725,6
5726,3
5727,5
5728,7
5729,5
5730,0
5731,6
5732,0
5733,7
5734,0
5735,8
5736,5
5737,5
5738,4
5739,0
5740,2
5741,0
5742,2
5743,4
5744,8
5745,3
5746,1
5747,2
5748,3
5749,5
5750,5
5751,2
5752,0
5753,3
5754,7
5755,0
5756,9
5757,1
5758,8
5759,9
5760,4
5761,3
5762,6
5763,3
5764,1
5765,7
5766,1
5767,1
5768,5
5769,2
5770,3
5771,8
5772,5
5773,2
5774,0
5775,7
5776,3
5777,8
5778,7
5779,8
5780,0
5781,0
5782,6
5783,9
5784,7
5785,8
5786,2
5787,9
5788,2
5789,5
5790,6
5791,1
5792,1
5793,8
5794,1
5795,0
5796,6
