,label
9968,8
9969,9
9970,7
9971,8
9972,7
9973,8
9974,6
9975,6
9976,0
9977,8
9978,4
9979,0
9980,7
9981,1
9982,2
9983,0
9984,8
9985,3
9986,5
9987,1
9988,8
9989,0
9990,1
9991,1
9992,4
9993,8
9994,3
9995,2
9996,2
9997,1
9998,5
9999,0
10000,6
10001,5
10002,8
10003,1
10004,2
10005,7
10006,3
10007,2
10008,1
10009,5
10010,3
10011,4
10012,3
10013,0
10014,3
10015,9
10016,2
10017,7
10018,9
10019,4
10020,8
10021,3
10022,6
10023,9
10024,7
10025,9
10026,3
10027,3
10028,9
10029,2
10030,1
10031,0
10032,6
10033,1
10034,1
10035,4
10036,7
10037,1
10038,7
10039,5
10040,2
10041,7
10042,1
10043,4
10044,1
10045,6
10046,1
10047,1
10048,0
10049,0
10050,4
10051,3
10052,2
10053,7
10054,2
10055,3
10056,8
10057,9
10058,5
10059,2
10060,6
10061,5
10062,1
10063,2
10064,0
10065,6
10066,2
10067,0
10068,0
10069,3
10070,2
10071,3
10072,1
10073,8
10074,4
10075,3
10076,1
10077,3
10078,1
10079,9
10080,6
10081,4
10082,4
10083,9
10084,1
10085,7
10086,1
10087,8
10088,4
10089,1
10090,6
10091,7
10092,1
10093,9
10094,1
10095,8
10096,7
10097,6
10098,5
10099,9
10100,1
10101,5
10102,2
10103,7
10104,7
10105,9
10106,0
10107,9
10108,7
10109,6
10110,4
10111,3
10112,5
10113,5
10114,4
10115,5
10116,8
10117,2
10118,2
10119,9
10120,6
10121,3
10122,8
10123,0
10124,5
10125,4
10126,8
10127,3
10128,7
10129,6
10130,7
10131,6
10132,1
10133,1
10134,2
10135,0
10136,4
10137,3
10138,5
10139,7
10140,4
10141,0
10142,3
10143,1
10144,8
10145,7
10146,4
10147,0
10148,5
10149,9
10150,4
10151,2
10152,0
10153,5
10154,6
10155,4
10156,5
10157,1
10158,7
10159,5
10160,4
10161,5
10162,3
10163,5
10164,2
10165,9
10166,7
10167,3
10168,1
10169,3
10170,2
10171,7
10172,6
10173,5
10174,4
10175,5
10176,8
10177,7
10178,2
10179,5
10180,0
10181,3
10182,5
10183,1
10184,4
10185,8
10186,0
10187,5
10188,1
10189,4
10190,1
10191,9
10192,4
10193,4
10194,8
10195,7
10196,4
10197,8
10198,1
10199,4
10200,8
10201,9
10202,8
10203,9
10204,0
10205,8
10206,3
10207,6
10208,0
10209,8
10210,5
10211,6
10212,6
10213,6
10214,5
10215,3
10216,1
10217,6
10218,9
10219,7
10220,6
10221,4
10222,3
10223,8
10224,1
10225,1
10226,1
10227,7
10228,6
10229,9
10230,5
10231,1
10232,1
10233,2
10234,8
10235,5
10236,3
10237,7
10238,9
10239,1
10240,0
10241,3
10242,4
10243,5
10244,7
10245,4
10246,1
10247,5
10248,1
10249,2
10250,5
10251,8
10252,5
10253,0
10254,4
10255,0
10256,8
10257,5
10258,2
10259,0
10260,4
10261,9
10262,4
10263,0
10264,7
10265,1
10266,1
10267,6
10268,5
10269,6
10270,8
10271,1
10272,4
10273,3
10274,3
10275,1
10276,1
10277,8
10278,9
10279,0
10280,9
10281,2
10282,5
10283,7
10284,4
10285,8
10286,4
10287,3
10288,9
10289,3
10290,6
10291,5
10292,7
10293,1
10294,4
10295,7
10296,2
10297,3
10298,3
10299,7
10300,9
10301,0
10302,0
10303,9
10304,3
10305,6
10306,6
10307,3
10308,4
10309,3
10310,1
10311,2
10312,0
10313,4
10314,3
10315,7
10316,0
10317,1
10318,1
10319,4
10320,8
10321,6
10322,0
10323,0
10324,9
10325,3
10326,6
10327,5
10328,7
10329,6
10330,9
10331,0
10332,0
10333,0
10334,7
10335,4
10336,1
10337,9
10338,5
10339,1
10340,5
10341,2
10342,0
10343,3
10344,9
10345,0
10346,5
10347,9
10348,7
10349,5
10350,7
10351,6
10352,7
10353,1
10354,2
10355,7
10356,7
10357,2
10358,1
10359,9
10360,7
10361,5
10362,1
10363,7
10364,5
10365,6
10366,8
10367,5
10368,8
10369,5
10370,1
10371,0
10372,6
10373,3
10374,7
10375,1
10376,1
10377,8
10378,9
10379,3
10380,8
10381,6
10382,4
10383,2
10384,9
10385,8
10386,1
10387,2
10388,4
10389,0
10390,4
10391,6
10392,4
10393,0
10394,7
10395,2
10396,5
10397,0
10398,0
10399,7
10400,1
10401,7
10402,1
10403,1
10404,8
10405,9
10406,9
10407,7
10408,3
10409,1
10410,8
10411,2
10412,1
10413,9
10414,1
10415,7
10416,0
10417,9
10418,1
10419,1
10420,1
10421,0
10422,4
10423,2
10424,5
10425,8
10426,3
10427,2
10428,7
10429,2
10430,9
10431,4
10432,4
10433,8
10434,0
10435,5
10436,5
10437,0
10438,7
10439,8
10440,9
10441,6
10442,1
10443,8
10444,5
10445,3
10446,7
10447,1
10448,4
10449,9
10450,6
10451,4
10452,1
10453,2
10454,9
10455,4
10456,6
10457,4
10458,8
10459,3
10460,3
10461,9
10462,6
10463,9
10464,7
10465,2
10466,1
10467,3
10468,2
10469,4
10470,3
10471,9
10472,4
10473,2
10474,2
10475,7
10476,2
10477,8
10478,6
10479,8
10480,2
10481,9
10482,3
10483,1
10484,7
10485,8
10486,2
10487,4
10488,0
10489,7
10490,1
10491,1
10492,2
10493,6
10494,9
10495,8
10496,3
10497,4
10498,3
10499,1
10500,5
10501,7
10502,3
10503,6
10504,9
10505,6
10506,8
10507,6
10508,0
10509,9
10510,5
10511,3
10512,6
10513,7
10514,6
10515,3
10516,1
10517,2
10518,0
10519,8
10520,0
10521,6
10522,8
10523,8
10524,2
10525,2
10526,8
10527,1
10528,1
10529,6
10530,6
10531,0
10532,8
10533,2
10534,1
10535,8
10536,6
10537,2
10538,6
10539,0
10540,9
10541,1
10542,4
10543,4
10544,0
10545,3
10546,4
10547,1
10548,8
10549,7
10550,0
10551,2
10552,7
10553,2
10554,6
10555,8
10556,7
10557,3
10558,5
10559,0
10560,2
10561,9
10562,5
10563,7
10564,5
10565,5
10566,5
10567,1
10568,2
10569,8
10570,4
10571,2
10572,7
10573,9
10574,2
10575,7
10576,2
10577,8
10578,1
10579,1
10580,4
10581,5
10582,2
10583,2
10584,4
10585,3
10586,8
10587,6
10588,1
10589,5
10590,1
10591,6
10592,1
10593,6
10594,7
10595,3
10596,0
10597,0
10598,2
10599,6
10600,5
10601,7
10602,9
10603,7
10604,4
10605,3
10606,0
10607,9
10608,7
10609,6
10610,9
10611,1
10612,8
10613,1
10614,4
10615,9
10616,5
10617,1
10618,4
10619,8
10620,7
10621,3
10622,7
10623,1
10624,7
10625,7
10626,5
10627,9
10628,8
10629,2
10630,7
10631,1
10632,7
10633,7
10634,1
10635,9
10636,4
10637,1
10638,0
10639,5
10640,8
10641,4
10642,6
10643,3
10644,6
10645,5
10646,7
10647,9
10648,3
10649,2
10650,0
10651,6
10652,6
10653,2
10654,0
10655,1
10656,4
10657,1
10658,1
10659,0
10660,8
10661,7
10662,7
10663,3
10664,3
10665,0
10666,3
10667,2
10668,4
10669,4
10670,6
10671,4
10672,8
10673,0
10674,0
10675,6
10676,1
10677,5
10678,0
10679,9
10680,6
10681,9
10682,2
10683,5
10684,3
10685,0
10686,9
10687,2
10688,6
10689,1
10690,9
10691,8
10692,8
10693,5
10694,1
10695,9
10696,0
10697,8
10698,4
10699,6
10700,3
10701,9
10702,8
10703,1
10704,4
10705,1
10706,5
10707,3
10708,1
10709,2
10710,7
10711,1
10712,0
10713,9
10714,3
10715,4
10716,3
10717,3
10718,8
10719,9
10720,5
10721,6
10722,8
10723,6
10724,8
10725,8
10726,4
10727,8
10728,3
10729,3
10730,6
10731,2
10732,1
10733,5
10734,7
10735,2
10736,9
10737,6
10738,2
10739,2
10740,2
10741,4
10742,1
10743,8
10744,8
10745,2
10746,4
10747,1
10748,2
10749,0
10750,3
10751,8
10752,3
10753,6
10754,1
10755,8
10756,1
10757,9
10758,0
10759,3
10760,4
10761,9
10762,2
10763,5
10764,4
10765,5
10766,4
10767,9
10768,1
10769,0
10770,6
10771,2
10772,5
10773,2
10774,8
10775,3
10776,7
10777,1
10778,8
10779,6
10780,4
10781,1
10782,7
10783,6
10784,8
10785,5
10786,6
10787,6
10788,7
10789,8
10790,7
10791,4
10792,6
10793,5
10794,5
10795,8
10796,7
10797,7
10798,8
10799,6
10800,3
10801,6
10802,4
10803,3
10804,1
10805,1
10806,2
10807,2
10808,7
10809,6
10810,5
10811,5
10812,8
10813,6
10814,6
10815,7
10816,3
10817,1
10818,9
10819,9
10820,9
10821,4
10822,7
10823,0
10824,0
10825,1
10826,0
10827,9
10828,6
10829,0
10830,4
10831,5
10832,6
10833,2
10834,5
10835,1
10836,5
10837,2
10838,7
10839,1
10840,1
10841,3
10842,9
10843,9
10844,3
10845,6
10846,7
10847,2
10848,5
10849,0
10850,3
10851,6
10852,5
10853,4
10854,4
10855,3
10856,1
10857,7
10858,4
10859,8
10860,1
10861,4
10862,7
10863,4
10864,7
10865,0
10866,9
10867,8
10868,1
10869,3
10870,4
10871,2
10872,2
10873,2
10874,4
10875,1
10876,7
10877,2
10878,8
10879,2
10880,6
10881,6
10882,0
10883,4
10884,0
10885,1
10886,2
10887,4
10888,7
10889,6
10890,2
10891,3
10892,3
10893,2
10894,2
10895,0
10896,1
10897,2
10898,3
10899,0
10900,0
10901,3
10902,0
10903,0
10904,8
10905,8
10906,3
10907,3
10908,0
10909,5
10910,8
10911,0
10912,6
10913,8
10914,0
10915,1
10916,7
10917,4
10918,5
10919,8
10920,9
10921,5
10922,4
10923,6
10924,0
10925,2
10926,3
10927,7
10928,8
10929,3
10930,0
10931,5
10932,6
10933,1
10934,1
10935,6
10936,8
10937,7
10938,8
10939,0
10940,9
10941,6
10942,9
10943,6
10944,8
10945,1
10946,6
10947,7
10948,6
10949,9
10950,9
10951,4
10952,2
10953,8
10954,8
10955,0
10956,1
10957,3
10958,0
10959,3
10960,3
10961,8
10962,5
10963,4
10964,5
10965,2
10966,7
10967,8
10968,1
10969,8
10970,7
10971,2
10972,7
10973,1
10974,1
10975,8
10976,6
10977,4
10978,4
10979,0
10980,9
10981,0
10982,7
10983,2
10984,1
10985,5
10986,1
10987,4
10988,1
10989,2
10990,8
10991,9
10992,0
10993,8
10994,1
10995,2
10996,4
10997,2
10998,6
10999,3
11000,5
11001,0
11002,6
11003,0
11004,7
11005,2
11006,6
11007,9
11008,1
11009,7
11010,2
11011,9
11012,8
11013,6
11014,7
11015,2
11016,3
11017,6
11018,1
11019,6
11020,4
11021,5
11022,7
11023,9
11024,9
11025,5
11026,8
11027,8
11028,6
11029,7
11030,8
11031,5
11032,3
11033,4
11034,1
11035,7
11036,4
11037,5
11038,0
11039,4
11040,2
11041,1
11042,2
11043,8
11044,3
11045,7
11046,1
11047,3
11048,0
11049,9
11050,4
11051,0
11052,4
11053,6
11054,0
11055,1
11056,4
11057,9
11058,3
11059,1
11060,0
11061,9
11062,8
11063,3
11064,7
11065,6
11066,2
11067,3
11068,9
11069,5
11070,2
11071,9
11072,3
11073,3
11074,9
11075,7
11076,8
11077,3
11078,4
11079,5
11080,3
11081,0
11082,4
11083,6
11084,9
11085,3
11086,9
11087,3
11088,8
11089,8
11090,3
11091,5
11092,6
11093,4
11094,3
11095,2
11096,6
11097,5
11098,1
11099,7
11100,5
11101,8
11102,6
11103,1
11104,9
11105,0
11106,6
11107,9
11108,3
11109,6
11110,7
11111,3
11112,1
11113,3
11114,1
11115,9
11116,1
11117,1
11118,1
11119,3
11120,8
11121,6
11122,4
11123,3
11124,6
11125,1
11126,6
11127,8
11128,3
11129,4
11130,9
11131,7
11132,6
11133,4
11134,8
11135,8
11136,0
11137,4
11138,8
11139,4
11140,9
11141,4
11142,4
11143,5
11144,0
11145,0
11146,2
11147,2
11148,3
11149,1
11150,6
11151,5
11152,0
11153,1
11154,6
11155,6
11156,8
11157,8
11158,8
11159,0
11160,2
11161,6
11162,4
11163,6
11164,2
11165,5
11166,5
11167,2
11168,4
11169,2
11170,1
11171,9
11172,4
11173,0
11174,3
11175,2
11176,1
11177,5
11178,9
11179,6
11180,0
11181,4
11182,3
11183,8
11184,0
11185,1
11186,0
11187,5
11188,1
11189,7
11190,6
11191,8
11192,7
11193,8
11194,5
11195,0
11196,5
11197,9
11198,6
11199,5
11200,1
11201,1
11202,7
11203,3
11204,9
11205,4
11206,5
11207,6
11208,4
11209,7
11210,1
11211,9
11212,7
11213,6
11214,4
11215,7
11216,7
11217,3
11218,8
11219,8
11220,4
11221,7
11222,6
11223,2
11224,7
11225,8
11226,6
11227,9
11228,8
11229,0
11230,7
11231,1
11232,9
11233,5
11234,8
11235,4
11236,3
11237,7
11238,6
11239,5
11240,1
11241,5
11242,6
11243,2
11244,5
11245,2
11246,0
11247,6
11248,3
11249,5
11250,8
11251,3
11252,7
11253,8
11254,6
11255,5
11256,1
11257,0
11258,6
11259,6
11260,4
11261,6
11262,8
11263,2
11264,2
11265,9
11266,0
11267,4
11268,6
11269,6
11270,8
11271,6
11272,4
11273,2
11274,6
11275,8
11276,8
11277,5
11278,6
11279,5
11280,2
11281,6
11282,7
11283,1
11284,4
11285,6
11286,5
11287,8
11288,3
11289,1
11290,6
11291,6
11292,4
11293,0
11294,7
11295,6
11296,0
11297,0
11298,6
11299,3
11300,1
11301,8
11302,3
11303,2
11304,9
11305,6
11306,1
11307,8
11308,0
11309,2
11310,8
11311,4
11312,0
11313,0
11314,8
11315,4
11316,0
11317,7
11318,1
11319,1
11320,1
11321,0
11322,7
11323,8
11324,0
11325,3
11326,0
11327,8
11328,1
11329,3
11330,5
11331,9
11332,9
11333,7
11334,8
11335,4
11336,4
11337,3
11338,8
11339,8
11340,0
11341,1
11342,3
11343,2
11344,7
11345,8
11346,0
11347,6
11348,6
11349,7
11350,8
11351,0
11352,0
11353,0
11354,5
11355,7
11356,3
11357,1
11358,9
11359,7
11360,0
11361,8
11362,8
11363,4
11364,9
11365,2
11366,1
11367,0
11368,6
11369,8
11370,6
11371,2
11372,6
11373,1
11374,9
11375,4
11376,9
11377,9
11378,1
11379,1
11380,9
11381,0
11382,9
11383,2
11384,5
11385,0
11386,9
11387,6
11388,4
11389,3
11390,4
11391,3
11392,1
11393,9
11394,6
11395,2
11396,0
11397,9
11398,4
11399,3
11400,9
11401,0
11402,5
11403,4
11404,7
11405,6
11406,7
11407,9
11408,6
11409,9
11410,5
11411,6
11412,1
11413,1
11414,6
11415,6
11416,1
11417,9
11418,4
11419,1
11420,1
11421,5
11422,6
11423,4
11424,4
11425,4
11426,1
11427,1
11428,1
11429,6
11430,2
11431,4
11432,3
11433,2
11434,4
11435,2
11436,7
11437,0
11438,1
11439,3
11440,2
11441,9
11442,3
11443,4
11444,3
11445,2
11446,5
11447,9
11448,3
11449,7
11450,1
11451,2
11452,4
11453,1
11454,2
11455,8
11456,5
11457,9
11458,1
11459,5
11460,2
11461,9
11462,2
11463,6
11464,6
11465,4
11466,8
11467,8
11468,8
11469,5
11470,4
11471,7
11472,4
11473,5
11474,4
11475,1
11476,1
11477,2
11478,6
11479,2
11480,8
11481,4
11482,3
11483,9
11484,3
11485,3
11486,5
11487,4
11488,5
11489,8
11490,8
11491,9
11492,6
11493,2
11494,2
11495,4
11496,1
11497,3
11498,0
11499,5
11500,4
11501,3
11502,2
11503,8
11504,0
11505,8
11506,2
11507,6
11508,4
11509,6
11510,9
11511,9
11512,1
11513,8
11514,3
11515,2
11516,2
11517,3
11518,4
11519,4
11520,4
11521,5
11522,1
11523,5
11524,7
11525,8
11526,7
11527,0
11528,4
11529,3
11530,1
11531,3
11532,9
11533,4
11534,1
11535,0
11536,7
11537,6
11538,9
11539,2
11540,8
11541,9
11542,3
11543,1
11544,3
11545,9
11546,1
11547,8
11548,3
11549,1
11550,7
11551,0
11552,0
11553,1
11554,9
11555,7
11556,4
11557,2
11558,1
11559,2
11560,9
11561,3
11562,9
11563,5
11564,1
11565,0
11566,9
11567,0
11568,0
11569,7
11570,9
11571,9
11572,7
11573,7
11574,6
11575,6
11576,8
11577,9
11578,5
11579,1
11580,8
11581,7
11582,2
11583,3
11584,1
11585,1
11586,5
11587,3
11588,8
11589,4
11590,4
11591,0
11592,9
11593,9
11594,0
11595,6
11596,3
11597,0
11598,4
11599,8
11600,6
11601,9
11602,4
11603,8
11604,5
11605,7
11606,1
11607,0
11608,9
11609,7
11610,3
11611,6
11612,0
11613,1
11614,5
11615,6
11616,8
11617,8
11618,4
11619,7
11620,2
11621,4
11622,1
11623,7
11624,9
11625,8
11626,3
11627,1
11628,6
11629,5
11630,0
11631,4
11632,6
11633,1
11634,0
11635,7
11636,0
11637,8
11638,6
11639,5
11640,4
11641,4
11642,3
11643,1
11644,5
11645,5
11646,9
11647,4
11648,7
11649,2
11650,5
11651,4
11652,9
11653,0
11654,0
11655,9
11656,9
11657,1
11658,6
11659,0
11660,2
11661,7
11662,6
11663,8
11664,3
11665,9
11666,4
11667,2
11668,3
11669,3
11670,8
11671,3
11672,5
11673,5
11674,6
11675,8
11676,6
11677,0
11678,8
11679,4
11680,9
11681,5
11682,0
11683,5
11684,4
11685,0
11686,3
11687,6
11688,7
11689,1
11690,5
11691,8
11692,7
11693,9
11694,6
11695,9
11696,3
11697,3
11698,0
11699,5
11700,5
11701,3
11702,4
11703,2
11704,9
11705,8
11706,3
11707,3
11708,1
11709,7
11710,1
11711,7
11712,8
11713,5
11714,4
11715,9
11716,9
11717,9
11718,7
11719,3
11720,9
11721,8
11722,0
11723,7
11724,5
11725,2
11726,3
11727,0
11728,7
11729,1
11730,8
11731,9
11732,2
11733,0
11734,0
11735,3
11736,0
11737,4
11738,2
11739,7
11740,9
11741,5
11742,8
11743,9
11744,7
11745,1
11746,5
11747,2
11748,7
11749,0
11750,6
11751,9
11752,3
11753,5
11754,3
11755,9
11756,7
11757,9
11758,7
11759,6
11760,1
11761,3
11762,2
11763,0
11764,7
11765,9
11766,6
11767,2
11768,5
11769,8
11770,3
11771,6
11772,3
11773,0
11774,5
11775,1
11776,0
11777,1
11778,1
11779,6
11780,6
11781,6
11782,3
11783,5
11784,5
11785,2
11786,4
11787,3
11788,4
11789,0
11790,9
11791,2
11792,3
11793,9
11794,5
11795,1
11796,3
11797,4
11798,5
11799,8
11800,2
11801,9
11802,1
11803,7
11804,1
11805,7
11806,3
11807,6
11808,0
11809,6
11810,1
11811,7
11812,5
11813,1
11814,4
11815,3
11816,1
11817,5
11818,0
11819,1
11820,8
11821,9
11822,8
11823,1
11824,0
11825,5
11826,5
11827,6
11828,7
11829,3
11830,5
11831,5
11832,9
11833,7
11834,0
11835,8
11836,9
11837,7
11838,9
11839,9
11840,6
11841,9
11842,1
11843,1
11844,2
11845,9
11846,1
11847,8
11848,0
11849,3
11850,8
11851,0
11852,7
11853,3
11854,3
11855,9
11856,2
11857,8
11858,0
11859,7
11860,2
11861,6
11862,1
11863,1
11864,4
11865,1
11866,1
11867,9
11868,9
11869,9
11870,2
11871,6
11872,5
11873,5
11874,8
11875,4
11876,0
11877,2
11878,0
11879,7
11880,5
11881,9
11882,1
11883,1
11884,0
11885,0
11886,0
11887,7
11888,8
11889,8
11890,5
11891,7
11892,7
11893,0
11894,5
11895,3
11896,8
11897,0
11898,8
11899,2
11900,3
11901,0
11902,6
11903,2
11904,0
11905,2
11906,4
11907,7
11908,0
11909,9
11910,7
11911,5
11912,1
11913,1
11914,2
11915,8
11916,8
11917,6
11918,1
11919,8
11920,6
11921,5
11922,6
11923,6
11924,4
11925,9
11926,3
11927,0
11928,4
11929,0
11930,8
11931,2
11932,4
11933,9
11934,6
11935,7
11936,1
11937,5
11938,1
11939,5
11940,2
11941,0
11942,5
11943,7
11944,6
11945,7
11946,0
11947,4
11948,8
11949,5
11950,1
11951,4
11952,1
11953,2
11954,4
11955,2
11956,1
11957,5
11958,8
11959,1
11960,5
11961,5
11962,0
11963,3
11964,8
11965,1
11966,7
11967,8
11968,3
11969,6
11970,4
11971,6
11972,0
11973,7
11974,4
11975,3
11976,7
11977,6
11978,3
11979,4
11980,8
11981,4
11982,0
11983,3
11984,9
11985,4
11986,3
11987,0
11988,2
11989,1
11990,0
11991,7
11992,4
11993,1
11994,3
11995,3
11996,0
11997,1
11998,4
11999,1
12000,1
12001,4
12002,1
12003,1
12004,8
12005,6
12006,2
12007,8
12008,1
12009,9
12010,7
12011,0
12012,1
12013,4
12014,1
12015,4
12016,0
12017,4
12018,8
12019,2
12020,6
12021,8
12022,6
12023,6
12024,3
12025,2
12026,4
12027,6
12028,9
12029,6
12030,1
12031,8
12032,4
12033,5
12034,5
12035,9
12036,7
12037,9
12038,7
12039,8
12040,2
12041,2
12042,0
12043,0
12044,3
12045,1
12046,6
12047,5
12048,3
12049,3
12050,7
12051,5
12052,2
12053,9
12054,7
12055,9
12056,0
12057,3
12058,9
12059,7
12060,6
12061,4
12062,1
12063,0
12064,1
12065,8
12066,2
12067,6
12068,1
12069,3
12070,2
12071,9
12072,0
12073,6
12074,7
12075,4
12076,0
12077,2
12078,3
12079,2
12080,2
12081,9
12082,2
12083,4
12084,2
12085,3
12086,2
12087,3
12088,8
12089,7
12090,9
12091,0
12092,7
12093,8
12094,0
12095,6
12096,2
12097,7
12098,9
12099,5
12100,1
12101,8
12102,3
12103,5
12104,1
12105,3
12106,5
12107,6
12108,2
12109,7
12110,2
12111,8
12112,9
12113,0
12114,3
12115,1
12116,1
12117,3
12118,9
12119,0
12120,0
12121,6
12122,8
12123,2
12124,8
12125,5
12126,4
12127,8
12128,4
12129,2
12130,8
12131,1
12132,0
12133,8
12134,8
12135,1
12136,2
12137,3
12138,5
12139,6
12140,6
12141,2
12142,4
12143,2
12144,0
12145,8
12146,3
12147,9
12148,2
12149,1
12150,6
12151,0
12152,5
12153,7
12154,1
12155,0
12156,7
12157,6
12158,8
12159,9
12160,9
12161,3
12162,1
12163,5
12164,9
12165,8
12166,3
12167,5
12168,3
12169,2
12170,6
12171,7
12172,1
12173,9
12174,0
12175,1
12176,2
12177,1
12178,1
12179,0
12180,0
12181,0
12182,6
12183,7
12184,0
12185,5
12186,1
12187,2
12188,5
12189,2
12190,6
12191,8
12192,9
12193,2
12194,1
12195,2
12196,4
12197,2
12198,2
12199,1
12200,6
12201,6
12202,6
12203,0
12204,6
12205,9
12206,5
12207,3
12208,7
12209,1
12210,0
12211,7
12212,7
12213,9
12214,1
12215,8
12216,8
12217,1
12218,8
12219,5
12220,6
12221,7
12222,6
12223,0
12224,9
12225,1
12226,5
12227,5
12228,0
12229,2
12230,9
12231,0
12232,6
12233,9
12234,2
12235,8
12236,0
12237,2
12238,6
12239,0
12240,4
12241,2
12242,0
12243,5
12244,7
12245,5
12246,6
12247,3
12248,2
12249,1
12250,7
12251,6
12252,7
12253,9
12254,5
12255,2
12256,3
12257,0
12258,2
12259,0
12260,4
12261,2
12262,8
12263,2
12264,8
12265,8
12266,7
12267,7
12268,3
12269,1
12270,3
12271,7
12272,6
12273,6
12274,6
12275,2
12276,1
12277,9
12278,7
12279,0
12280,5
12281,1
12282,6
12283,2
12284,7
12285,4
12286,5
12287,2
12288,5
12289,6
12290,1
12291,3
12292,6
12293,0
12294,8
12295,0
12296,2
12297,1
12298,5
12299,3
12300,8
12301,3
12302,4
12303,7
12304,4
12305,0
12306,3
12307,6
12308,0
12309,4
12310,0
12311,9
12312,4
12313,1
12314,7
12315,5
12316,1
12317,7
12318,9
12319,9
12320,1
12321,1
12322,9
12323,7
12324,2
12325,4
12326,7
12327,6
12328,1
12329,6
12330,0
12331,9
12332,4
12333,4
12334,4
12335,1
12336,1
12337,1
12338,0
12339,9
12340,3
12341,3
12342,2
12343,4
12344,2
12345,1
12346,3
12347,7
12348,5
12349,7
12350,1
12351,1
12352,0
12353,4
12354,6
12355,3
12356,7
12357,2
12358,8
12359,2
12360,7
12361,9
12362,1
12363,4
12364,9
12365,4
12366,6
12367,2
12368,3
12369,3
12370,0
12371,5
12372,8
12373,7
12374,8
12375,6
12376,5
12377,7
12378,8
12379,7
12380,4
12381,5
12382,3
12383,4
12384,5
12385,9
12386,2
12387,1
12388,0
12389,9
12390,9
12391,6
12392,4
12393,5
12394,8
12395,8
12396,4
12397,1
12398,8
12399,7
12400,5
12401,3
12402,8
12403,0
12404,6
12405,3
12406,6
12407,1
12408,0
12409,0
12410,1
12411,6
12412,7
12413,1
12414,7
12415,9
12416,4
12417,6
12418,4
12419,6
12420,0
12421,5
12422,0
12423,9
12424,6
12425,7
12426,1
12427,9
12428,7
12429,3
12430,2
12431,0
12432,3
12433,5
12434,9
12435,1
12436,3
12437,0
12438,5
12439,5
12440,1
12441,8
12442,9
12443,9
12444,8
12445,9
12446,7
12447,6
12448,8
12449,7
12450,9
12451,0
12452,0
12453,7
12454,0
12455,7
12456,0
12457,4
12458,2
12459,6
12460,9
12461,6
12462,9
12463,7
12464,1
12465,0
12466,2
12467,4
12468,4
12469,8
12470,7
12471,1
12472,0
12473,4
12474,7
12475,2
12476,7
12477,8
12478,7
12479,3
12480,8
12481,6
12482,1
12483,8
12484,7
12485,6
12486,7
12487,4
12488,9
12489,5
12490,2
12491,3
12492,0
12493,2
12494,3
12495,9
12496,4
12497,3
12498,7
12499,9
12500,3
12501,3
12502,7
12503,0
12504,1
12505,5
12506,0
12507,2
12508,7
12509,2
12510,9
12511,3
12512,6
12513,2
12514,3
12515,0
12516,9
12517,4
12518,2
12519,5
12520,1
12521,8
12522,9
12523,0
12524,4
12525,2
12526,3
12527,5
12528,3
12529,8
12530,2
12531,2
12532,3
12533,0
12534,0
12535,1
12536,5
12537,4
12538,4
12539,7
12540,1
12541,6
12542,6
12543,4
12544,1
12545,4
12546,9
12547,5
12548,5
12549,0
12550,8
12551,4
12552,7
12553,4
12554,5
12555,1
12556,2
12557,7
12558,0
12559,7
12560,9
12561,2
12562,2
12563,9
12564,2
12565,0
12566,2
12567,0
12568,4
12569,3
12570,7
12571,5
12572,2
12573,7
12574,9
12575,2
12576,5
12577,3
12578,4
12579,1
12580,6
12581,2
12582,7
12583,1
12584,0
12585,3
12586,1
12587,7
12588,7
12589,3
12590,0
12591,2
12592,6
12593,1
12594,9
12595,4
12596,5
12597,9
12598,1
12599,8
12600,0
12601,1
12602,6
12603,2
12604,7
12605,3
12606,5
12607,8
12608,2
12609,9
12610,4
12611,5
12612,4
12613,8
12614,8
12615,0
12616,7
12617,5
12618,4
12619,2
12620,5
12621,3
12622,6
12623,1
12624,3
12625,4
12626,3
12627,9
12628,8
12629,3
12630,7
12631,0
12632,5
12633,0
12634,3
12635,7
12636,4
12637,7
12638,7
12639,1
12640,5
12641,1
12642,4
12643,4
12644,2
12645,4
12646,6
12647,6
12648,7
12649,5
12650,7
12651,0
12652,5
12653,1
12654,9
12655,4
12656,3
12657,4
12658,2
12659,0
12660,1
12661,8
12662,1
12663,4
12664,0
12665,1
12666,8
12667,1
12668,8
12669,7
12670,9
12671,6
12672,3
12673,2
12674,1
12675,7
12676,7
12677,0
12678,9
12679,0
12680,0
12681,7
12682,2
12683,2
12684,5
12685,8
12686,3
12687,9
12688,4
12689,4
12690,3
12691,9
12692,1
12693,8
12694,8
12695,5
12696,9
12697,1
12698,3
12699,3
12700,8
12701,9
12702,4
12703,5
12704,0
12705,2
12706,5
12707,5
12708,3
12709,2
12710,1
12711,1
12712,3
12713,2
12714,4
12715,2
12716,1
12717,4
12718,5
12719,9
12720,6
12721,7
12722,8
12723,2
12724,5
12725,0
12726,2
12727,6
12728,5
12729,3
12730,4
12731,0
12732,5
12733,8
12734,6
12735,3
12736,1
12737,8
12738,3
12739,4
12740,0
12741,3
12742,5
12743,0
12744,5
12745,1
12746,5
12747,0
12748,8
12749,7
12750,8
12751,5
12752,9
12753,0
12754,0
12755,0
12756,6
12757,6
12758,3
12759,3
12760,3
12761,3
12762,2
12763,0
12764,6
12765,9
12766,5
